"x","y","z","xy","xz","yz","x^2","y^2","z^2"
-0.646653229578166,-1.22153259939891,8.30540422508077,0.789908000436316,-5.37071646510062,-10.1453220121216,0.418160399323872,1.49214189139426,68.9797393419895
-0.70414116656024,-1.3366730130358,8.09182585908298,0.941206494708619,-5.69778770001701,-10.8161252520214,0.495814782444816,1.7866947437782,65.477645733724
-0.767394351207796,-1.46348793254214,7.88545590112118,1.12307237249361,-6.05125431521858,-11.5402695538841,0.588894090265634,2.14179692869647,62.1804147685269
-0.83700370934123,-1.60321092840271,7.68640780081622,1.34189349392947,-6.43355184079255,-12.3229329864284,0.700575209450979,2.5702852809499,59.0808648804485
-0.913624431247379,-1.75720433932631,7.49485586106708,1.60542481510242,-6.8474834233485,-13.1699932416923,0.834709601372097,3.0877670901472,56.1728643781716
-0.997982422055272,-1.92697230244882,7.31104728625632,1.9230844856313,-7.2962966784987,-14.0881856225096,0.995968914731306,3.71322225440493,53.4514124218759
-1.09088141009463,-2.11417469081483,7.1353168701458,2.30631386790245,-7.78378452877663,-15.0853063378063,1.19002225089004,4.46973462328196,50.9127468373872
-1.19321073816665,-2.32064189344541,6.9681048922876,2.76901482669844,-8.31441758214911,-16.1704761309645,1.42375186567619,5.38537879761388,48.5544857899224
-1.30595385369452,-2.54839030537612,6.80997891009358,3.32808014002371,-8.89351820121514,-17.3544842342983,1.70551546797957,6.49429314853501,46.3758127559194
-1.43019749886268,-2.79963829934468,6.66166027389132,4.00403569344293,-9.52748986199227,-18.6502392400091,2.04546488575307,7.83797460715755,44.3777176047418
-1.56714157891088,-3.07682231741286,6.52405635685532,4.82181618453863,-10.2241199799858,-20.0733621988317,2.45593272835129,9.46683557292983,42.5633113474243
-1.71810965276108,-3.38261253653392,6.3982996825179,5.81169925056957,-10.9929804457921,-21.642968718586,2.9519007789108,11.4420675723164,40.9382388273086
-1.88455994113836,-3.71992730948376,6.28579535015645,7.01042599139971,-11.8459581150986,-23.382701784873,3.55156617174343,13.8378591878431,39.5112231840484
-2.0680966779729,-4.09194523875668,6.18827840073294,8.46253835471972,-12.7979580029273,-25.3220963379799,4.27702386944256,16.7440158369835,38.2947895649778
-2.27048153405128,-4.50211327617225,6.10788302692726,10.2219650577562,-13.8678356247836,-27.4983812648364,5.15508639646785,20.2690239514864,37.3062350706261
-2.49364470826338,-4.95414861669705,6.04722579678676,12.3538864819769,-15.0796326078311,-29.9588553160059,6.21826393104995,24.5435885163213,36.5689398373233
-2.73969509910674,-5.45203132276552,6.00950530702555,14.9369034951571,-16.4642122377139,-32.7640111682289,7.50592923606952,29.7246455444163,36.1141540351682
-3.01092872147262,-5.99998351491061,5.99862086712311,18.0655226934066,-18.061419858046,-35.9916263149374,9.06569176578876,35.9998021791991,35.9834523074848
-3.30983420081642,-6.60242952319338,6.01931287093389,21.8529470443455,-19.9229276056315,-39.7420890083918,10.9550024368941,43.5920756087356,36.2321274381904
-3.63909373305412,-7.26392952813373,6.07732733148577,26.4341204231782,-22.1159638057284,-44.1452774553137,13.2430031979537,52.7646721896931,36.933907494024
-4.00157731256208,-7.98907684005026,6.1796064735446,31.9689086314603,-24.7281730650978,-49.3693509584198,16.0126209884115,63.8253487562275,38.1875361678744
-4.4003272653109,-8.78234598851616,6.33450605389802,38.6451965066614,-27.8738997012444,-55.6318238316826,19.3628800418385,77.1296010620059,40.1259669468706
-4.83852913763142,-9.64787516590561,6.55203785752735,46.6815251064649,-31.7022260845102,-63.2132433317115,23.4113642157083,93.0814952168981,42.9292000864716
-5.31946374045884,-10.5891623119382,6.84413209905794,56.3286649601888,-36.4071125358491,-72.4736256812711,28.2966944860564,112.130358468573,46.8421441893552
-5.84643359760678,-11.6086494107888,7.22490855935161,67.8691979380741,-42.2399481410301,-83.8714304905204,34.1807858112254,134.760741142608,52.1993036909922
-6.42265517892499,-12.7071648426006,7.71093631048298,81.613738085782,-49.5246850288842,-97.9841387881013,41.250499547372,161.472038337024,59.4585387843248
-7.05110614529254,-13.8831897939847,8.32144872306125,97.8918448726283,-58.675418228914,-115.528251983171,49.7180978721823,192.742958855801,69.2465088505377
-7.73431451016176,-15.1319134344376,9.0784618725059,117.034977642483,-70.2156793904727,-137.374499172602,59.8196209420988,228.974804187314,82.4184699705433
-8.47407440258935,-16.4440455690338,10.0067193323306,139.348065631562,-84.7976841479985,-164.550948697376,71.80993698062,270.406634676461,100.134431796038
-9.2710715192338,-17.8043691045885,11.133354139784,165.065579323477,-103.218122478896,-198.222346476814,85.9527671147481,316.995559212426,123.951574401846
-10.1244012777693,-19.1900442141391,12.4871204892912,194.287708162079,-126.424618637439,-239.628394296782,102.503501233296,368.257796940615,155.928178114077
-11.0309655714063,-20.5687299433988,14.0970076911976,226.892951853185,-155.50360650145,-289.957544210258,121.68220143755,423.072651484468,198.725625845684
-11.9847420086055,-21.896676938944,15.9900170046308,262.426023959026,-191.636228513716,-350.128236598623,143.634041012834,479.464460968483,255.680643808383
-12.9759355016394,-23.117075646827,18.1878767907643,299.965682579745,-236.004716148721,-420.450523627266,168.374902142705,534.39918646112,330.798862156022
-13.9900495161581,-24.1591196693305,20.702523568808,337.987280440723,-289.629329837054,-500.154744355968,195.721485464556,583.663063197032,428.594482117051
-15.0069565314754,-24.9384490387909,23.530329078047,374.250220687549,-353.118625645562,-586.809912578856,225.208744337591,621.926240460372,553.676386521185
-16.0001057822069,-25.3598261207605,26.6453558428413,405.759900550542,-426.328512090005,-675.721591100244,256.003385041811,643.120780875206,709.974987991635
-16.9360778160623,-25.3229723576708,29.9924120258709,428.871830383506,-507.953823961552,-759.497020671002,286.830731791717,641.252929027358,899.544779129606
-17.7747672702231,-24.732306182976,33.4813326756828,439.610986458298,-595.122896207178,-828.070571149064,315.942351510595,611.686969128472,1120.99963773974
-18.4705211614984,-23.5106889947369,36.9846070022475,434.254678598696,-683.124966284715,-869.533592822411,341.16015197736,552.752497007244,1367.8611551107
-18.9745379448223,-21.616078367162,40.3408976015079,410.155099195966,-765.449892268001,-872.01200395585,360.0330902195,467.254843975287,1627.38801929534
-19.2386919870562,-19.0582892853606,43.366691324094,366.656557361266,-834.318416881988,-826.49494860352,370.127269372822,363.218390484489,1880.66991639925
-19.2206517168867,-15.9113559800628,45.8768117957308,305.826631636189,-881.7822214069,-729.962283712218,369.433452421858,253.171249124281,2104.68186054091
-18.8897221432043,-12.3162026869215,47.7116964642066,232.649646615332,-901.260689189764,-587.626924190042,356.821602647462,151.688848625331,2276.40597949258
-18.232370197576,-8.4695559682518,48.7658810246477,154.420079822256,-889.117595852324,-413.025358679362,332.419323021457,71.7333782993497,2378.1111521101
-17.2560887746436,-4.59874810536732,49.0096583288797,79.3564055584425,-845.715014938098,-225.383073384635,297.77259979838,21.1484841366196,2401.94660951352
-15.990354707716,-0.927315331832878,48.4962981623606,14.828101081911,-775.4730096273,-44.9713608230956,255.691443678574,0.85991372465232,2351.89093545258
-14.4840507701276,2.35938859959798,47.3513445555168,-34.1735042630375,-685.839278575912,111.720222519922,209.787726711635,5.56671456391293,2242.14983121527
-12.7997068331551,5.13865328372539,45.746906991406,-65.7732555489146,-585.546998013609,235.077493831668,163.832495014717,26.4057575703417,2092.77949928035
-11.005870821467,7.3588188177408,43.869256916146,-80.990209306636,-482.819374652852,322.825913314841,121.129192538819,54.1522143923361,1924.51170237482
-9.16940185754625,9.03178054608114,41.8895079719824,-82.8160253161865,-384.101732209994,378.336843186262,84.0779304251727,81.5730598325698,1754.73087813478
-7.34928361718351,10.2150475426073,39.944294172901,-75.0732815536347,-293.56194676486,408.032864032076,54.011969685802,104.347196297728,1595.54663697125
-5.59285050120443,10.9907171220185,38.1283801794206,-61.4694377644771,-213.246330196586,419.058240872788,31.2799767288226,120.79586285623,1453.77337510644
-3.93449373888214,11.4472751124269,36.4969289969913,-45.039232257105,-143.596938627088,417.79038698727,15.4802409813028,131.040107499588,1332.02582621143
-2.39631685375124,11.6671135006865,35.0732852345005,-27.9581007163237,-84.0467045238579,409.20399967287,5.74233446357222,136.121537437902,1230.13533714063
-0.98997381830746,11.7199406918679,33.8584166210839,-11.6024344370654,-33.5189459842192,396.818634719657,0.980048160934253,137.357009820901,1146.39237608689
0.281017632710074,11.6607380756653,32.8395011668177,3.27687300967569,9.22847887727882,382.932821641766,0.078970909893974,135.972812469271,1078.43283688542
1.4189896770056,11.5305308432947,31.9965498657993,16.3617042370298,45.402773959364,368.937205106615,2.01353170344845,132.95314152817,1023.77920331458
2.43014379363451,11.3585149048297,31.306925578415,27.6028245008768,76.0803308921625,355.600180806819,5.90559885774031,129.015860843238,980.123589172412
3.32298090475402,11.1645667090774,30.748102474666,37.0996419841167,102.175357380735,343.289241255957,11.0422020933599,124.64754980144,945.445805792561
4.10713948518636,10.9616021215104,30.2991494951827,45.020828894158,124.442833259229,332.127221386356,16.8685947507769,120.156721070302,918.038460131432
4.79258574881877,10.7575568235552,29.9413804642528,51.5565135246787,143.496633312938,322.096101719885,22.9688781597807,115.725028812019,896.486264105137
5.38908285629241,10.5569389318595,29.6585087871195,56.89221861261,159.832161247863,313.103066075639,29.0422140319847,111.448959611011,879.627143475644
5.90586846384912,10.3619911298242,29.4365374055891,61.1965566363128,173.848317948583,305.021139489451,34.8792823122876,107.370860174554,866.509734430644
6.35148073044662,10.1735312089178,29.2635286411365,64.616987434039,185.866738269051,297.713421913663,40.3413074692348,103.500737258825,856.354108530615
6.73368577829374,9.9915431186632,29.1293377517132,67.2799118013511,196.147807349826,291.047034164347,45.3425241607954,99.8309338921059,848.518317853386
7.05947151233069,9.81558163190055,29.0253545296811,69.2928189073583,204.903663437582,284.900736780939,49.8361380334086,96.3456427725035,842.471205573677
7.33508252428768,9.64504120465832,28.9442732646298,70.7471731863238,212.308633001593,279.168708276245,53.8034356381105,93.0268198395568,837.770954817564
7.56607839232474,9.47932756939635,28.8798977094363,71.7213354965779,218.507570031914,273.762010558406,57.2455422388033,89.8576511679178,834.048491707502
7.7574033100319,9.31796054323417,28.8269804588171,72.2831779608314,223.622513629452,268.60866649584,60.1773061144939,86.8243886852689,830.994802373021
7.91345903335213,9.16062872831624,28.7810927595236,72.4922601612792,227.757998487598,263.652905165226,62.6228338725424,83.9171186980528,828.351300432302
8.03817600284854,9.0072109854957,28.7385195542158,72.4015471962052,231.005278238091,258.853909035615,64.6122734527701,81.1298497372344,825.902506168041
8.13507950111326,8.85777537405743,28.6961745047321,72.0587068709603,233.445660973815,254.18426785767,66.1795184894331,78.4601845772582,823.470431206034
8.20734908840767,8.71256327089042,28.6515302533155,71.5070482190366,235.153110706034,249.628270139842,67.3605790589862,75.9087587492687,820.910185856652
8.25787050665595,8.57196427587533,28.6025599287508,70.7861709778592,236.19623605049,245.180121907835,68.1924253046981,73.4785715468828,818.106434477779
8.28927988357788,8.43648601447534,28.547686707096,69.9323938078766,236.639765143815,240.842159650039,68.712160988289,71.174296272438,814.970416326505
8.30400049666763,8.30672187029425,28.4857389996522,68.9790225366033,236.545590801056,236.623111139905,68.9564242486562,69.0016282304247,811.437326356306
8.30427263403029,8.18331888264768,28.4159095183608,67.9565110527144,235.973459784405,232.53644892921,68.9609439803044,66.966707935098,807.46391375567
8.29217725889203,8.06694743350563,28.3377170417317,66.8925580567928,234.981372822365,228.598873761206,68.7602036928861,65.0756408949431,803.026207137251
8.26965427635339,7.9582738634367,28.2509701678534,65.8121734871607,233.625756259721,224.828957503558,68.3871818504099,63.3341228854597,798.117315424945
8.23851623506172,7.85793675958407,28.155732698249,64.7377395679216,231.961460944582,221.245966962594,67.8731497553755,61.7471701176225,792.745283775246
8.20045828751396,7.76652732835969,28.0522905553082,63.6890833950508,230.041638568027,217.868881220887,67.2475161252563,60.3189467421578,786.931005399434
8.15706519159853,7.68457398989973,27.9411203077838,62.6835710052745,227.91753987689,214.715606365855,66.5377125399883,59.0526774062434,780.70620405405
8.10981607142865,7.61253110487942,27.8228594762957,61.7362270986016,225.638272933963,211.80238318999,65.7691167124024,57.9506298227566,774.111509437696
8.06008757477372,7.55077156449101,27.6982788279138,60.8598800669088,223.250553023486,209.143376159155,64.9650117130218,57.014151219126,767.194650028858
8.00915597374545,7.49958283954788,27.5682568598385,60.0653286999638,220.798469114725,206.750426062293,64.1465794117825,56.2437427672411,760.008786290034
7.9581986603257,7.45916599265388,27.4337566305758,59.3615248098851,218.32328526515,204.632944509534,63.3329259172097,55.6391573059642,752.611002865661
7.90829539355852,7.42963710496704,27.2958050351926,58.7557648930223,215.863289223285,202.797925899413,62.5411360317788,55.1995075115031,745.060972519247
7.86042956469937,7.41103055188091,27.155474549851,58.2538836548949,213.45369499509,201.25005153977,61.7863529415999,54.9233738409122,737.419798027608
7.81548966341752,7.40330357452702,27.013867398404,57.8604425618579,211.126601421158,199.991861072403,61.0818786789861,54.8089038166045,729.749031818553
7.77427105452847,7.40634163032707,26.8721020267318,57.578907356601,208.911004960757,199.02396793498,60.4392904292792,54.8538963451159,722.109867335082
7.73747811210833,7.41996405968421,26.7313017129183,57.411809504437,206.832861911869,198.345297978428,59.8685675353555,55.0558666470054,714.562491267067
7.70572670686592,7.44392967135901,26.5925850956182,57.3608876726228,204.915193175909,197.953333231411,59.3782240809067,55.412088952139,707.165582067693
7.67954700331523,7.47794192080878,26.4570583697946,57.4272064689124,203.178223320292,197.844345884772,58.9754421761279,55.9196153709893,699.975937582717
7.65938649506458,7.52165342932604,26.3258088779558,57.6112506971361,201.639544991466,198.013610626658,58.6662014807777,56.5752703108922,693.048213078658
7.64561318849073,7.5746696637362,26.1998998148484,57.9129942795221,200.314299561541,198.45558632046,58.4554010280234,57.3756205147255,686.434750308092
7.63851883601528,7.63655166426084,26.080365762581,58.3319437296602,199.215365127643,199.164060568769,58.3469700081602,58.3169213209249,680.185478310006
7.63832211883983,7.70681777042608,25.9682087795421,58.8671566417134,198.353543507427,200.132252888309,58.3439647911578,59.3950401465552,674.347867217887
7.64517168399846,7.7849443509227,25.8643947785048,59.517236113178,197.737738584382,201.352874020955,58.4486500778118,60.6053585469632,668.966917258344
7.65914895069088,7.87036559308922,25.7698499455431,60.2803023738629,197.375119169868,202.818140350474,58.6625626488692,61.9426545688826,664.085166215807
7.68027061493071,7.9624724516531,25.6854569707339,61.1539431926266,197.271260403395,204.51974353759,58.9865567185682,63.4009675433345,659.742699795422
7.70849079860295,8.06061089528322,25.6120508834406,62.1351449174094,197.430258568352,206.448776401609,59.4208303921464,64.9734480051585,655.97715045595
7.74370280827098,8.16407962425569,25.5504143090563,63.2202063132967,197.854815037526,208.595616851857,59.9649331828238,66.6521961111869,652.823671364427
7.78574048986945,8.27212746395375,25.5012719906144,64.4046377334658,198.5462858805,210.949772399316,60.6177549755926,68.4280927798978,650.314873139295
7.83437918727788,8.38395066767265,25.4652844481993,65.6830486179791,199.504694479084,213.499688551955,61.3774972500528,70.2906287979687,648.480712027703
7.88933633531736,8.49869038864289,25.4430406824271,67.0490268857328,200.72870533683,216.232525305594,62.2416278117587,72.2277383220111,647.348319167643
7.95027174064991,8.61543060527702,25.4350498664198,68.4950144746643,202.215558175018,219.1339070659,63.2068207501766,74.225644514344,646.94176170726
8.01678762711262,8.73319680485604,25.4417320147285,70.0121840903094,203.960962427991,222.187652741031,64.268883858226,76.2687264323478,647.281727909263
8.08842854488696,8.85095574811911,25.4634076685722,71.590323122618,205.958953436573,225.375494470849,65.4226763257422,78.3394176551627,648.385130095902
8.16468126521018,8.96761664884054,25.5002866953031,73.2177316463752,208.20171303863,228.676795519007,66.6620201624741,80.418148360562,650.264621542654
8.24497480357321,9.08203410622469,25.5524563665588,74.8811423710151,210.679358911681,232.068280218905,67.9796095115572,82.4833435066284,652.928026364891
8.32868073383836,9.19301312104613,25.6198689538274,76.5656712671801,213.379708959206,235.523791452017,69.3669227662103,84.5114902437262,656.377685211288
8.41511397255914,9.29931650571835,25.7023291610638,78.2548082625203,216.288029250582,239.014093802887,70.81414317116,86.4772874735257,660.60972430367
8.50353422587506,9.39967496047191,25.799481799394,79.9304577384736,219.386776490987,242.506743062914,72.3100943306285,88.3538893625225,665.61326111726
8.59314829933474,9.49280002920233,25.9108001954615,81.5730384268648,222.655348634032,245.966044852133,73.8421976943596,90.1132523944238,671.369566769128
8.6831134723215,9.57740006638371,26.0355759078512,83.1616515462293,226.069859925112,249.353126428192,75.3964595732112,91.7265920315667,677.851212853481
8.77254213172772,9.65219923871878,26.1729103991041,84.6743244854907,229.602959186076,252.626145829288,76.957495452938,93.1649501439233,685.021238759532
8.86050784242683,9.7159594513546,26.3217093666496,86.0883349154284,233.223712269278,255.740660896708,78.5085992257073,94.3998680603667,692.832383982368
8.9460530033196,9.76750493002778,26.4806804660265,87.380616814214,236.897571013044,258.650177002405,80.0318643382037,95.4041525581169,701.2264379438
9.02819819599042,9.80574901152655,26.6483351550746,88.5282455361989,240.586451373193,261.306886105701,81.5083626660847,96.152713677054,710.133766537187
9.10595327754403,9.82972250255668,26.8229953396346,89.5089938395043,244.248942326494,263.66260087598,82.9183850928149,96.6234444772691,719.473078990062
9.1783302000453,9.8386027719785,27.0028054023061,90.3019449482996,247.840664309932,265.669876082325,84.2417452610636,96.798104504783,729.151499594811
9.24435745723862,9.83174255717207,27.1857500410609,90.8881426260439,251.314791122707,267.283295627341,85.4581447972032,96.6631617105084,739.065005295044
9.30309596723196,9.8086973084001,27.3696781328931,91.251252373576,254.622742262554,268.460888233885,86.5475945755276,96.2105428878153,749.099281098165
9.35365610134878,9.7692497835155,27.552332573085,91.37820284318,257.715043678627,269.165619024958,87.4908824622992,95.4382413327177,759.131030217882
9.39521546956545,9.71343055727173,27.7313857329012,91.2597730342291,260.54234423024,269.366889573452,88.2700737195619,94.3507331909403,769.029754666957
9.42703697833608,9.64153314087494,27.9044798436995,90.8910894468808,263.056563347789,269.041967191905,88.8690261909158,92.9591613065898,778.65999534743
9.44848659458996,9.55412252992241,28.0692712756696,90.2719986470418,265.212133368074,268.177257093379,89.2738989281462,91.2812573167709,787.883989947132
9.45905018812321,9.45203621742763,28.2234773614555,89.4072849606062,266.967288845367,266.769330202227,89.4736304614337,89.3409886555637,796.564674372593
9.45834879105365,9.33637701947419,28.3649241480894,88.3067102949648,268.28534602441,264.825625975351,89.460361853226,87.1679358497657,804.568921926867
9.4461516138957,9.20849745053036,28.4915932737567,86.9848630538819,269.135909785357,262.364764022937,89.2297803127044,84.7964252964242,811.770887277178
9.42238619755917,9.06997583006229,28.601666083662,85.4608150733742,269.495943733893,259.416420078327,88.7813616559536,82.2644615579141,818.055302761302
9.38714516080948,8.9225847697393,28.6935631388314,83.7575984431707,269.350642365063,256.02074945209,88.1184942701089,79.6125189731838,823.320565602106
9.34068912170246,8.76825314341794,28.765977439561,81.9015267530574,268.694052544846,252.22737210792,87.2484732682908,76.8822631870585,827.48145805333
9.28344552387401,8.60902304061199,28.8178999753699,79.9213964112976,267.529404533797,248.093964870011,86.1823607947364,74.1152777137881,830.471358990425
9.21600327554781,8.44700351155263,28.8486366068064,77.8476120310329,265.869129463416,243.684534721199,84.9347163749079,71.3518683241824,832.243834071568
9.13910329914829,8.28432309895633,28.8578157509352,75.7112845648822,263.734559135585,239.067469610898,83.5232091125032,68.6300092079014,832.773529914923
9.05362527912909,8.12308320037243,28.8453868432257,73.5433514073607,261.155323510086,234.313477274451,81.9681306948854,65.9844806801729,832.05634213534
8.96057107125343,7.96531421142399,28.81161004148,71.3737640963296,258.16847945392,229.493526917407,80.2918339229838,63.446230486713,830.108873182311
8.86104538527048,7.81293617472151,28.7570380813372,69.2307820364289,254.81741958468,224.676903103523,78.5181253198234,61.041971670272,826.967239211475
8.75623446421559,7.66772532500323,28.6824915528658,67.1404007529319,251.150621054776,219.9294668641,76.6716419923168,58.7940116596959,822.685321680217
8.64738355029435,7.5312875111858,28.5890291189853,65.1259317367654,247.2203001224,215.312197960742,74.7772422659014,56.7202915761432,817.332585966192
8.5357739463835,7.40503902893236,28.4779143265134,63.2077392151138,243.081039155594,210.880067050424,72.8594368637593,54.8346030200115,810.991604388237
8.42270045463838,7.29019495207447,28.3505806699575,61.4031283372401,238.788448698113,206.681260088504,70.9418829485656,53.1469424392521,803.755424323768
8.30944990438199,7.18776464287134,28.2085964687977,59.7263702244275,234.397919230401,202.75675232345,69.0469577134339,51.6639605613114,795.724914739466
8.19728137823093,7.09855377736557,28.053630931874,58.1888426915696,229.963506429614,199.140207820274,67.1954219938915,50.3894657301511,787.0062084618
8.08740861814439,7.02317196120044,27.8874225339398,56.7992614457225,225.536981338819,195.858164010515,65.4061781568362,49.324944396592,777.708335586491
7.98098495245,6.96204484128068,27.7117505474919,55.5639751165432,221.167064125581,192.930449942023,63.6961208112333,48.4700683720029,767.941118406419
7.87909094133306,6.91542953829806,27.5284102840576,54.4872982306313,216.898848098418,190.37078162076,62.0800740617968,47.8231656991653,757.813372767407
7.78272480102956,6.88343222550415,27.3391923254557,53.5718586976373,212.773410151441,188.187477472298,60.5708053285607,47.3816392031091,747.431437008255
7.69279554347702,6.86602674602298,27.1458657837532,52.8189399531996,208.827595325082,186.3842405152,59.1791032737399,47.1423232771029,736.898029149545
7.61011866373162,6.86307327748549,26.9501654290518,52.2288020395501,205.093956922282,184.960960179939,57.9139060760763,47.1017748121355,726.31141665326
7.53541412510701,6.87433620133267,26.7537823713393,51.8009701122566,201.600829581029,183.914494677873,56.7824660368622,47.2564982089529,715.764871172984
7.46930633272957,6.89950049853902,26.5583578758928,51.5344827664083,198.372510669304,183.2394034051,55.7905370921541,47.6031071293402,705.346373063997
7.41232574931052,6.93818616002487,26.3654798268664,51.4280959274622,195.429525013609,182.928607237179,54.9425730138917,48.1384271911606,695.138526500899
7.36491179038195,6.98996025809547,26.1766813240913,51.4804407191486,192.788948916871,182.973962144228,54.2419256801071,48.8595444097541,685.218645143028
7.3274166371533,7.05434646765276,25.9934408959736,51.6901356713225,190.464771278018,183.366737966652,53.691034574431,49.7638040856849,675.658969612475
7.30010962020325,7.13083194859897,25.8171838287942,52.05585490802,188.468272035137,184.097999269219,53.291600466984,50.8487642791598,666.526980849754
7.28318185304282,7.21887160241853,25.6492841424399,52.5763546541808,186.808400809757,185.158888918223,53.0447379044923,52.1121072122046,657.88577701962
7.27675082798039,7.31788979714876,25.4910667785167,53.2504606404715,185.492141286675,186.540817496945,52.9511026125133,53.5515110832139,649.794485506796
7.28086472489723,7.42727971814503,25.3438096041609,54.0770189017868,184.524849341447,188.235563053514,53.0109911422528,55.1644840115686,642.30868525196
7.29550622422201,7.54640055052034,25.2087448704012,55.0548121867935,183.910555106836,190.235286167922,53.2244110676621,56.9481612688937,635.480817940978
7.32059565685184,7.67457273672893,25.0870597957251,56.1824438446914,183.652220983767,192.53246515296,53.5911207711181,58.899066691343,629.360569194286
7.35599336483955,7.81107158344249,24.9798959729527,57.4581907400897,183.751949031422,195.11975559168,54.1106383835635,61.0128392816627,623.995202819536
7.40150118669984,7.95511951944891,24.8883473210748,58.8798265635402,184.211132231933,197.989777580706,54.7822198167192,63.2839265687171,619.429832374452
7.45686301997475,8.10587733421105,24.8134563248149,60.4444169379299,185.030544866271,201.134833206753,55.604806098667,65.7052473572765,615.707614783496
7.52176445139838,8.26243475779916,24.7562083255325,62.1480880432121,186.210367734403,204.546556140196,56.5769404623204,68.2678281268877,612.869850657163
7.59583148203846,8.42380077926869,24.717523650617,63.9857711575892,187.750144303387,208.21549498966,57.6966559035266,70.9604195688078,610.955975418813
7.67862841176148,8.5888941434129,24.6982473981765,65.9509265952221,189.648664192352,212.130632430761,58.9613342859107,73.7691026067524,610.003424541532
7.76965498492662,8.75653451534847,24.6991367335107,68.0352520478593,191.903770844905,216.278843306297,60.3675385847951,76.676896718489,610.047355380656
7.86834293796881,8.92543485752538,24.7208456077623,70.2283823295105,194.512090958454,220.644297095025,61.9108205894836,79.6633873959291,611.120207562821
7.97405212992447,9.09419562199686,24.7639068815171,72.5175899695338,197.468684413812,225.207813545431,63.5855073707529,82.7043940111468,613.251084036449
8.08606647913171,9.26130141801761,24.8287119310386,74.8874989493672,200.766615265589,229.946185014479,65.3844711049374,85.7717039553751,616.4649361545
8.2035899730203,9.42512086533843,24.9154879357046,77.3198270253947,204.396447002255,234.831485212897,67.2988884454391,88.8329033262378,620.781539074242
8.32574306225211,9.58391037910818,25.0242731943398,79.7931753481059,208.345668935676,239.830391596872,69.3179975386391,91.8513381547775,626.214248904952
8.45155979393772,9.73582264339093,25.1548909959718,82.2828872137912,212.598065362441,244.903557350613,71.4288629505045,94.7862425435636,632.768541019222
8.57998607888304,9.87892050563518,25.3069227748838,84.761000412742,217.133045107871,250.005078335325,73.6161611138267,97.5930703566592,640.440340333931
8.70987952155825,10.0111969515874,25.4796815050143,87.1963193149172,221.92495615635,255.082109810416,75.8620012800598,100.224064403472,649.214169596967
8.84001126456116,10.1306016865443,25.6721865246964,89.5546330258339,226.942418064231,260.074696104369,78.1457991575682,102.629090531414,659.061160958804
8.96907030675948,10.2350746431137,25.8831412142962,91.7991040690176,232.147713310806,264.915882326573,80.4442221675945,104.756752950108,669.936999119197
9.09567074039489,10.3225864494671,26.1109151559385,93.8908475336149,237.496286988803,269.532178971876,82.7312262176758,106.555791006722,681.779890280616
9.21836231130212,10.391185522395,26.3535325604496,95.7897129893941,242.936411324922,273.844446006109,84.9782037024353,107.976736560831,694.508678414676
9.3356446324114,10.4390510010864,26.6086688220649,97.4552704457613,248.409076264323,277.769250904553,87.1542607026718,108.973785803283,708.021256482327
9.44598526927891,10.4645502255075,26.8736570246007,98.8479872797733,253.848168386032,281.220733676997,89.2266377074341,109.506811422169,722.193441875873
9.54784176490177,10.4662989147902,27.1455060434091,99.9305659025801,259.180996330655,284.112980443564,91.1612823676025,109.543412973739,736.878498352761
9.63968747989061,10.4432216565083,27.4209315412773,100.669393051965,264.329210465389,286.362866113498,92.9235747099598,109.060878566963,751.907486591419
9.72004089755238,10.3946098296587,27.6964006306963,101.036032658382,269.210146845363,287.893278242,94.4791950500908,108.047913510836,767.090607896033
9.78749779076301,10.3201737142231,27.9681902737949,101.008677428249,273.738600516407,288.636582098008,95.7951130041907,106.505985491742,782.219667191193
9.84076538310902,10.2200853533305,28.2324586407762,100.573462157474,277.829001672207,288.538137043104,96.8406633253967,104.45014462936,797.071720903136
9.87869738013116,10.0950087903456,28.4853276985969,99.7255368895881,281.397932108306,287.55963351321,97.5886619282102,101.909202477155,811.413894096449
9.9003285211526,9.94611464779581,28.7229743288635,98.4698025222265,284.366881960381,285.681995700572,98.0165048267477,98.9251965870983,825.009254296551
9.90490713381692,9.77507666763676,28.9417263719827,96.8212266188827,286.665112006829,282.907594179896,98.1071853295374,95.5521238581767,837.62352539072
9.89192408719891,9.58404877836084,29.138159268252,94.8046829635569,288.23245952226,279.261539738574,97.8501621469059,91.853990986,849.032325542021
9.8611365563151,9.37562243977033,29.3091885174009,92.4542931790273,289.021910324872,274.791885555202,97.242014182294,87.9022961331249,859.028531548543
9.81258514466062,9.15276534789213,29.4521530887271,89.8122892852908,289.001759876714,269.568646211316,96.2868272212144,83.7731135135749,867.429321561818
9.74660316498377,8.91874393615104,29.5648852325473,86.9274578757696,288.157203979928,263.681640890783,94.9962732556717,79.5439933986309,874.082438813693
9.6638172421005,8.67703334318571,29.6457628717704,83.853264432159,286.491234395438,257.237272922529,93.3893636887189,75.2909076387566,878.87125624924
9.56513885220902,8.43121949358762,29.6937418395114,80.645785149617,284.024763736576,250.354455034847,91.4918812620385,71.0854621490518,881.718304431553
9.45174691634688,8.18489853990451,29.7083665752873,77.3615895351546,280.795962167675,243.159966205017,89.3355197706728,66.992564108531,882.587044571648
9.32506207870264,7.94157906940585,29.6897593619645,74.0557178251351,276.858849152062,235.783571524674,86.9567827716581,63.068678115625,881.48181097136
